datasetID	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	sp001627235
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	fulgidus
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L3	sp11892u
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	barkeri
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	sp002252755
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-N1	sp002504845
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O3	sp002725315
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-N1	sp002505455
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR17	GW2011-AR17	sp10136u
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002505775
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	prahovense
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-36	EX4484-36	sp002254765
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	sp001917995
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002501805
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_B	boviskoreani
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Thermoproteia	Thermoproteales	Thermoproteaceae	Pyrobaculum	aerophilum
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	paucihalophilus
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L1	sp002687075
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	MGIII	CG-Epi1	CG-Epi1	sp002506485
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L1	sp8160u
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	gibbonsii
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O3	sp001629255
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Thermoproteia	Marsarchaeales	Marsarchaeaceae	BE-D	sp003019595
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronococcus	sp003559215
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	ArchaeoglobuA	sp002494625
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Fen-7	sp003162615
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	taiwanensis
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Thermoproteia	Desulfurococcales	Acidilobaceae	Acidilobus	sp000495735
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix_A	harundinacea_E
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	sp002498725
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L2	sp002722615
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	sp8684u
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002499345
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L3	sp002722135
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosarchaeum	sp005798405
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-N2	sp002713585
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002501605
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-I	sp002720095
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA9989	UBA9989	sp9989u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_B	sp900314605
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronobacterium	gregoryi
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	CG1-02-31-27	CG1-02-31-27	sp002763115
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	sp001481295
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L1	sp9596u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	ThermococcuA	sibiricus
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	sp11921u
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Cenarchaeum	sp003352285
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	UBA12030	UBA12030	sp10106u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_A	sp003166335
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	GW2011-AR13	sp9966u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	sp002496805
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	stadtmanae
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	mediterranei
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L2	sp002502215
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	sp001437625
